camNum	frameNum	sysClock	buffer
1	1308	65377	1
1	1309	65427	1
1	1310	65478	1
1	1311	65527	1
1	1312	65578	1
1	1313	65626	1
1	1314	65677	1
1	1315	65727	1
1	1316	65778	1
1	1317	65827	1
1	1318	65878	1
1	1319	65928	1
1	1320	65978	1
1	1321	66028	1
1	1322	66077	1
1	1323	66128	1
1	1324	66177	1
1	1325	66228	1
1	1326	66278	1
1	1327	66328	1
1	1328	66378	1
1	1329	66427	1
1	1330	66477	1
1	1331	66528	1
1	1332	66578	1
1	1333	66628	1
1	1334	66678	1
1	1335	66731	1
1	1336	66778	1
1	1337	66828	1
1	1338	66878	1
1	1339	66928	1
1	1340	66979	1
1	1341	67029	1
1	1342	67077	1
1	1343	67128	1
1	1344	67178	1
1	1345	67228	1
1	1346	67279	1
1	1347	67328	1
1	1348	67378	1
1	1349	67428	1
1	1350	67478	1
1	1351	67528	1
1	1352	67578	1
1	1353	67628	1
1	1354	67678	1
1	1355	67729	1
1	1356	67779	1
1	1357	67828	1
1	1358	67878	1
1	1359	67929	1
1	1360	67979	1
1	1361	68029	1
1	1362	68078	1
1	1363	68129	1
1	1364	68179	1
1	1365	68229	1
1	1366	68279	1
1	1367	68328	1
1	1368	68378	1
1	1369	68429	1
1	1370	68479	1
1	1371	68530	1
1	1372	68578	1
1	1373	68629	1
1	1374	68679	1
1	1375	68731	1
1	1376	68779	1
1	1377	68828	1
1	1378	68879	1
1	1379	68930	1
1	1380	68979	1
1	1381	69029	1
1	1382	69079	1
1	1383	69129	1
1	1384	69179	1
1	1385	69229	1
1	1386	69280	1
1	1387	69329	1
1	1388	69380	1
1	1389	69430	1
1	1390	69481	1
1	1391	69529	1
1	1392	69579	1
1	1393	69630	1
1	1394	69680	1
1	1395	69729	1
1	1396	69780	1
1	1397	69829	1
1	1398	69880	1
1	1399	69930	1
1	1400	69981	1
1	1401	70029	1
1	1402	70079	1
1	1403	70131	1
1	1404	70180	1
1	1405	70231	1
1	1406	70280	1
1	1407	70330	1
1	1408	70381	1
1	1409	70430	1
1	1410	70480	1
1	1411	70530	1
1	1412	70580	1
1	1413	70631	1
1	1414	70680	1
1	1415	70731	1
1	1416	70781	1
1	1417	70830	1
1	1418	70881	1
1	1419	70931	1
1	1420	70981	1
1	1421	71032	1
1	1422	71081	1
1	1423	71131	1
1	1424	71181	1
1	1425	71231	1
1	1426	71280	1
1	1427	71332	1
1	1428	71381	1
1	1429	71431	1
1	1430	71481	1
1	1431	71530	1
1	1432	71580	1
1	1433	71631	1
1	1434	71681	1
1	1435	71731	1
1	1436	71781	1
1	1437	71832	1
1	1438	71882	1
1	1439	71931	1
1	1440	71981	1
1	1441	72030	1
1	1442	72080	1
1	1443	72131	1
1	1444	72181	1
1	1445	72231	1
1	1446	72280	1
1	1447	72331	1
1	1448	72382	1
1	1449	72432	1
1	1450	72482	1
1	1451	72532	1
1	1452	72582	1
1	1453	72632	1
1	1454	72683	1
1	1455	72732	1
1	1456	72781	1
1	1457	72831	1
1	1458	72882	1
1	1459	72932	1
1	1460	72982	1
1	1461	73032	1
1	1462	73081	1
1	1463	73132	1
1	1464	73182	1
1	1465	73232	1
1	1466	73281	1
1	1467	73332	1
